episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
150,-8.799251,0.136615,0.015106,0.988923,1738,0.002505,10,1.000000,1698,861,-0.000042,0.230764,0.480379,0.000000,-595.369141,192.972824,0.000300
151,-8.874777,0.135008,0.015336,0.992609,1676,0.002681,10,1.000000,1631,929,0.030481,0.214581,0.466492,0.015625,-633.343872,171.068710,0.000300
152,-8.528828,0.132837,0.013145,0.991504,1678,0.004538,10,1.000000,1663,895,0.006468,0.220432,0.470953,0.011728,-603.952209,180.528732,0.000300
153,-9.578810,0.114330,0.012605,0.990920,1700,0.004198,10,1.000000,1666,894,0.047951,0.261330,0.526388,0.023438,-654.064636,160.707779,0.000300
154,-9.174269,0.140772,0.016282,0.989947,1786,0.002601,10,1.000000,1766,794,0.001467,0.196832,0.443658,0.000000,-595.979431,174.785385,0.000300
155,-9.423522,0.129340,0.010677,0.987074,1838,0.005132,10,1.000000,1796,764,0.027163,1.262768,1.234868,0.121094,-652.830444,167.139984,0.000300
156,-9.155799,0.120969,0.015484,0.989200,1671,0.002981,10,1.000000,1641,919,0.044130,0.893565,0.957237,0.019531,-708.815979,138.775497,0.000300
157,-9.077463,0.119158,0.011856,0.990300,1651,0.003032,10,1.000000,1710,834,0.019889,0.165576,0.407350,0.007075,-668.922485,165.580704,0.000300
158,-10.836153,0.099145,0.016241,0.991144,1697,0.002726,10,1.000000,1658,902,0.021381,0.286662,0.536016,0.007812,-701.632874,185.596909,0.000300
159,-9.237510,0.115992,0.017646,0.984766,1657,0.004383,10,1.000000,1658,902,0.024733,0.201220,0.450602,0.007812,-698.343628,171.252274,0.000300
160,-9.713054,0.124738,0.017733,0.988304,1736,0.004528,10,1.000000,1689,871,0.008625,0.232558,0.482243,0.000000,-676.560242,189.702469,0.000300
161,-10.169783,0.109595,0.015435,0.988958,1666,0.004976,10,1.000000,1689,871,0.002331,0.267982,0.517670,0.000000,-691.290466,212.952332,0.000300
162,-9.348707,0.120582,0.012684,0.992319,1789,0.002152,10,1.000000,1765,789,-0.016311,0.270456,0.520054,0.000000,-650.175964,212.944962,0.000300
163,-9.113884,0.132823,0.015586,0.988443,1780,0.002367,10,1.000000,1743,817,0.002158,0.111255,0.333549,0.000000,-641.294373,232.812729,0.000300
164,-8.611748,0.129745,0.013434,0.987251,1672,0.002135,10,1.000000,1671,889,0.036219,0.132825,0.364472,0.003906,-674.006348,205.304367,0.000300
165,-8.952332,0.128415,0.011573,0.993045,1751,0.002146,10,1.000000,1699,861,0.001829,0.206008,0.453882,0.000000,-647.729431,204.332367,0.000300
166,-9.049637,0.129780,0.017113,0.987775,1781,0.002392,10,1.000000,1758,802,0.000466,0.146134,0.382275,0.000000,-631.781738,205.538620,0.000300
167,-8.842176,0.131280,0.020811,0.991820,1712,0.003478,10,1.000000,1714,840,0.019314,0.166805,0.409378,0.007831,-641.882507,189.682388,0.000300
